business_id,categories
xJ6y-G-iXuy8vDCz5PLezQ,"Oral Surgeons, Health & Medical, Cosmetic Surgeons, Doctors, General Dentistry, Dentists"
AUXAqnIqzenWjqKpP8u8HQ,"Health & Medical, Dentists, Pediatric Dentists"
NNNZFhecyADXs1yCq9GPaA,"Cosmetic Dentists, Dentists, General Dentistry, Health & Medical, Orthodontists"
XGHFKG2cLtwGZAXJ8TZWnA,"Cosmetic Dentists, Health & Medical, General Dentistry, Laboratory Testing, Diagnostic Services, Dentists, Orthodontists"
REHnKg7GdNguHQ4CG1EcIQ,"Oral Surgeons, Health & Medical, Dentists, Cosmetic Dentists, General Dentistry"
iW4ZPbHkYRQoa5N8S10WTA,"Orthodontists, Dentists, Health & Medical"
3zBfpP6fHJmPQNyEEkyQEQ,"Health & Medical, Dentists, Endodontists, Periodontists, Orthodontists"
mm3vORvV8zcq8SFrlzzWCA,"Health & Medical, General Dentistry, Dental Hygienists, Dentists"
Sbv16xQcM_DFLv3ehu6n2A,"Dentists, General Dentistry, Health & Medical, Cosmetic Dentists"
hiBGyl9-rZmcUL05-aViuQ,"Cosmetic Dentists, Health & Medical, Dentists, General Dentistry"
hru1ksPIzmgL_L-CIzlnuA,"Cosmetic Dentists, General Dentistry, Dentists, Endodontists, Health & Medical"
36920Yj9rtz6GkHcn5L5ug,"General Dentistry, Dentists, Health & Medical, Cosmetic Dentists"
MhsyZglLWs8xp7TSVomnYw,"Cosmetic Dentists, General Dentistry, Health & Medical, Dentists, Periodontists"
CLTJMuhKzmMXHStg4GjTDA,"General Dentistry, Dentists, Periodontists, Health & Medical, Orthodontists, Cosmetic Dentists"
19xa1-nlNQXRZFBTQkGecg,"Health & Medical, Orthodontists, General Dentistry, Dentists, Cosmetic Dentists, Periodontists"
E4qDR0lzJq5gR50ijA4LaQ,"General Dentistry, Health & Medical, Dentists, Orthodontists, Oral Surgeons"
gWRljlquShA0s2VlWyAiOw,"General Dentistry, Dentists, Cosmetic Dentists, Health & Medical"
Xem0U0d1ZG3J6lgoaEsjNw,"Dentists, General Dentistry, Cosmetic Dentists, Doctors, Health & Medical, Orthodontists"
zdv667Zq-_PFWtTZsNQ_Vw,"Health & Medical, Cosmetic Dentists, Dentists, General Dentistry"
r0etnlC3LB7Fuw-8aR2FvA,"Health & Medical, Pediatric Dentists, Dentists, Orthodontists, General Dentistry"
R-yslrqJBt66nErmcR2Wpg,"Oral Surgeons, General Dentistry, Health & Medical, Dentists"
cWWstocs_7n-gqTnCDSs2Q,"Dentists, General Dentistry, Orthodontists, Health & Medical, Oral Surgeons, Cosmetic Dentists"
7xR-w1f7kUhvZ_Tf901Maw,"Dentists, General Dentistry, Cosmetic Dentists, Pediatric Dentists, Health & Medical"
x0k1Eyaze-uw4tqJclo1Ng,"Health & Medical, Dentists, Periodontists, Doctors"
CRFDMeOTLY8j9RSn9D_Iiw,"Health & Medical, Pediatric Dentists, Dentists, Endodontists, General Dentistry, Cosmetic Dentists"
SH1TKtZ7Dj6M_QycxAWhnQ,"Health & Medical, Dentists, Cosmetic Dentists, General Dentistry"
1xWvxcMC0ZxmAs-SbpWWGw,"Health & Medical, Dentists, Endodontists, Cosmetic Dentists, General Dentistry"
ItZ0dvwbWL7_e_QYNXRhUA,"Health & Medical, Dentists, Cosmetic Dentists, Orthodontists, General Dentistry"
cC82b6PWlSaLYuW5Ui_isw,"Health & Medical, Endodontists, Dentists, Oral Surgeons"
XR31da2WV6y-6U4X5pjIzg,"Endodontists, General Dentistry, Health & Medical, Dentists, Pediatric Dentists, Cosmetic Dentists, Oral Surgeons"
1u5xOHx1M5haRxcarQlXAA,"Health & Medical, General Dentistry, Dentists"
yGpiFCVxkl3iSVXcKMNkTA,"Health & Medical, Cosmetic Dentists, Dentists, General Dentistry, Endodontists"
AYUXD5HyTRiGqhFK3jdeEw,"Cosmetic Dentists, General Dentistry, Health & Medical, Orthodontists, Dentists"
OKc5RgPaLwq_hJySh4Tf8w,"Orthodontists, Dentists, Health & Medical"
yQTmBjFaNsJBDxu0wsL6lQ,"Health & Medical, General Dentistry, Dentists"
S8rvy-r9hJXeIuEmSE1ofg,"Dentists, Cosmetic Dentists, Health & Medical, Teeth Whitening, Beauty & Spas, General Dentistry"
wbRZ9GU_YmrLA_1AwfbQ7w,"Dentists, Health & Medical, General Dentistry"
x9B7p16grPtdkGPILOYw4w,"Dentists, General Dentistry, Health & Medical"
9ABWblVrqMSZS1OoBEHecg,"Health & Medical, General Dentistry, Dermatologists, Doctors, Cosmetic Surgeons, Dentists"
25a7YmDAuTk1eZ0zWE3ETg,"Cosmetic Dentists, Health & Medical, General Dentistry, Orthodontists, Dentists"
9avChPd7P3i4cJCA-V_kLw,"Oral Surgeons, Doctors, Health & Medical, Dentists"
6I5boT2R-Fom9PO_fr1eUw,"Health & Medical, General Dentistry, Dentists, Cosmetic Dentists"
R6XL-8jnBsQwI3RleQ89dA,"General Dentistry, Health & Medical, Cosmetic Dentists, Dentists"
Et-pCW7TcKa1_8au4L-_CQ,"Health & Medical, Orthodontists, Cosmetic Dentists, Dentists, General Dentistry"
CrpR-zo1SYT5KCwg4wk3XQ,"Orthodontists, Dentists, Health & Medical"
LPOKViZlQHXsu58V5-9zyw,"Dentists, Cosmetic Dentists, Endodontists, General Dentistry, Health & Medical"
4S358eahT9dfeKpnB1U46Q,"Dentists, Health & Medical, Pediatric Dentists, Orthodontists"
Y5aHwwSeo3EnVrzPXq6zMQ,"General Dentistry, Health & Medical, Dentists, Cosmetic Dentists, Periodontists, Orthodontists"
WF3xNJAJewFciX4OYUchEA,"Dentists, Health & Medical, Periodontists, Cosmetic Dentists, General Dentistry"
63SBhHsdfepK6cFZwlequg,"Dentists, General Dentistry, Cosmetic Dentists, Periodontists, Health & Medical"
9y01C_R58zY0NjRb4IxNgA,"Dentists, Orthodontists, Health & Medical"
kcoz23DLEYM0iI6BR7STkA,"Dentists, Health & Medical, Oral Surgeons, General Dentistry, Cosmetic Dentists"
SD7QepRONYyICAB0tixVsQ,"Pediatric Dentists, Dentists, Health & Medical"
rxZFs_Sr_Y3aqsj8p8-Pug,"Dentists, Health & Medical, Orthodontists, Oral Surgeons, General Dentistry, Cosmetic Dentists"
qQSj5YFt4pobLW5NKGZdvA,"General Dentistry, Dentists, Health & Medical, Cosmetic Dentists, Teeth Whitening, Beauty & Spas"
gryAUzoka2eH4M9yHz1eVg,"General Dentistry, Cosmetic Dentists, Health & Medical, Dentists, Orthodontists"
i8FmR82LvegTPAeDZ5lUIw,"General Dentistry, Health & Medical, Dentists"
QtZry_s3LGRhxpIpqezf0w,"Health & Medical, Dentists, General Dentistry"
lTmT9VTXC0s31B4jn5j39A,"Health & Medical, Dentists"
Mw9MHeSVrYCc4F1_0c1WWw,"Health & Medical, Dentists, Orthodontists"
IL5h9d9g-0eBvzvj2BxJFw,"Health & Medical, Dentists, Cosmetic Dentists, General Dentistry, Periodontists, Oral Surgeons, Endodontists"
vXOmFFtfAiCwLFLC9cDvJA,"Cosmetic Dentists, Endodontists, Health & Medical, Pediatric Dentists, General Dentistry, Dentists, Orthodontists"
DVqUaGMZsw-FVmY2mvkO_w,"Health & Medical, Dentists, Cosmetic Dentists"
rCdHkqjmVT0Zk1K1KxWw_Q,"Health & Medical, Dentists, Cosmetic Dentists, General Dentistry, Oral Surgeons"
9cJk2RU08af8e07nViP1Iw,"General Dentistry, Dentists, Oral Surgeons, Orthodontists, Health & Medical, Endodontists"
no0roySMWX1AczpI81mwIQ,"Health & Medical, Cosmetic Dentists, General Dentistry, Dentists, Periodontists"
ctVYi8RmzXbNfw9syXH1kg,"Orthodontists, Pediatric Dentists, Health & Medical, Dentists, Cosmetic Dentists, General Dentistry"
v_pED2nMFPsBGD4Tq2ygBw,"Dentists, General Dentistry, Health & Medical, Cosmetic Dentists, Oral Surgeons, Orthodontists"
ro8EUb_3sW5lttDMIz9xwQ,"Health & Medical, Orthodontists, Dentists"
UOx_2VVuqCNqAUsrMODyGA,"General Dentistry, Cosmetic Dentists, Health & Medical, Dentists"
Xu_LPQoA2xvHHfSC9cdnhA,"Cosmetic Dentists, Dentists, Endodontists, Health & Medical, General Dentistry"
7Ggok2_xMfsyPGLRL1hFuA,"Orthodontists, Dentists, Health & Medical"
9txtyBFKIluZWXJeV89KbA,"Cosmetic Dentists, Health & Medical, Orthodontists, General Dentistry, Dentists"
vrW3Dlh_ywpG6-c2fq8A3g,"Oral Surgeons, Dental Hygienists, Health & Medical, Cosmetic Dentists, Dentists, General Dentistry"
T6KsI-2t4k_oKypf-RnkPA,"Periodontists, Cosmetic Dentists, Health & Medical, General Dentistry, Dentists"
t6mXUF_ob5ptKoVJEXmV-Q,"Health & Medical, Orthodontists, Dentists"
GOXDp404xxsmlIVOamn4rw,"General Dentistry, Orthodontists, Health & Medical, Dentists"
57GBV5OC8zP41Ov5aPzW2g,"Dentists, Cosmetic Dentists, General Dentistry, Health & Medical"
G-cqKl2UgF0ODNtryXKEHg,"Health & Medical, Periodontists, Dentists"
CrCiyx1bnYi9n8BXEG3EPA,"Dentists, Health & Medical, General Dentistry, Pediatric Dentists, Cosmetic Dentists"
a3mR-SVfoWthu6OLUl28wQ,"Dentists, Teeth Whitening, Beauty & Spas, Cosmetic Dentists, Health & Medical"
3Ga_nvqssg3s5UgCPuYXKg,"Health & Medical, Dentists, General Dentistry"
C3KWFhK7jSN8kBm90_ikdQ,"Orthodontists, Health & Medical, General Dentistry, Dentists"
wxdO9c6Zt2pAAdGNPfKQww,"Oral Surgeons, General Dentistry, Health & Medical, Dentists, Cosmetic Dentists"
Vg4RNbvVn34J7C-1lZ1JKQ,"General Dentistry, Health & Medical, Dentists"
0jKRUPpWgpAlMT-tgsUPqA,"Dentists, Health & Medical, Cosmetic Dentists, General Dentistry, Orthodontists"
IgUA9tH3iB_9jSXVSLy-BA,"Orthodontists, General Dentistry, Cosmetic Dentists, Health & Medical, Dentists"
U2W5Hmo8akXhZGCBipxsvQ,"Health & Medical, General Dentistry, Dentists"
Q2nMlpsRP70WbT_rSVpI-Q,"Pediatric Dentists, Health & Medical, Orthodontists, Dentists, General Dentistry"
0niOkgffJjgTA0S9fX_cgg,"Dentists, General Dentistry, Health & Medical"
Rk3YhFM3dH4COb5wpBqu3A,"Endodontists, Health & Medical, General Dentistry, Pediatric Dentists, Dentists"
OiXpSeFDdk8UFUmjhep2lA,"General Dentistry, Dentists, Health & Medical, Oral Surgeons, Orthodontists, Cosmetic Dentists"
G40MWZ6V0UZFEhfFcyGLhA,"Dentists, General Dentistry, Health & Medical"
07HaMOwgkJhOETvf-AMaFA,"Dentists, Cosmetic Dentists, Health & Medical, General Dentistry"
NwtFz-4Ps6Lvjg_KQJ9RMg,"Cosmetic Dentists, Dentists, General Dentistry, Health & Medical"
gT4v45iBhJ29J951mi7jdw,"Dentists, General Dentistry, Health & Medical, Prosthetics"
xZknfHZs5Y3WRlsvUt4hUw,"Oral Surgeons, Health & Medical, Cosmetic Dentists, Dentists, General Dentistry, Orthodontists"
Ssk8Rxp23NN4sfa-lze3xQ,"Dentists, Orthodontists, Pediatric Dentists, Health & Medical"
N0GEvmda64Um_gYjxjlq4g,"General Dentistry, Cosmetic Dentists, Endodontists, Dentists, Health & Medical"
EiuaYR8B31dHZxpwuL1yGQ,"Dentists, Health & Medical, General Dentistry"
nLbdyNe1d7Mc4byaXZxx5w,"Dentists, Health & Medical, General Dentistry, Cosmetic Dentists, Periodontists"
ueb93EbC4E7vCF43ySMyOQ,"Dentists, Cosmetic Dentists, General Dentistry, Health & Medical, Pediatric Dentists"
zLsmWmAwWvOngWOAma4Tjg,"Health & Medical, Dentists, General Dentistry, Orthodontists, Cosmetic Dentists"
8LDQnTOiqNF6C8EdCF1Slg,"Dentists, Pediatric Dentists, Health & Medical, Endodontists, Orthodontists"
Ac6iIyjqKs59qfOdPhRcrw,"Oral Surgeons, Dentists, Endodontists, General Dentistry, Health & Medical, Cosmetic Dentists"
LlvMrvArvbwFZNO9B5Zo9w,"Oral Surgeons, Health & Medical, Dentists, Doctors, Cosmetic Surgeons"
9Ub4F04Az3G99D5KPoYMwA,"General Dentistry, Dentists, Health & Medical, Cosmetic Dentists, Periodontists, Orthodontists"
pdBwmBgKXGOlQhSTl3wZkw,"Dentists, Orthodontists, Health & Medical"
58hJr017DfwvT72bZ3t97Q,"Dentists, Pediatric Dentists, Health & Medical, Orthodontists"
KCqpkW8a_j0QzGrOqLH4Zg,"General Dentistry, Oral Surgeons, Health & Medical, Dentists"
rRRV9nG5Ng8RsDqejVqPvA,"Health & Medical, Dentists, General Dentistry"
noMNShFdKJyzbk_LSjTTlA,"Dentists, Health & Medical, General Dentistry, Cosmetic Dentists"
udf0VibWPUJJMrtsGeFL-A,"Dentists, Health & Medical, General Dentistry"
ZxUmZOFFN2X0fzfPsJM7aw,"Dentists, Endodontists, Cosmetic Dentists, Health & Medical, General Dentistry"
G7ZZmjnH3iTsoVDo5xWDIg,"Cosmetic Dentists, Dentists, General Dentistry, Health & Medical"
D1N1UAK-oWFy62NDclUf4Q,"Health & Medical, Oral Surgeons, Cosmetic Dentists, Dentists"
WDRp7vrZmtBNdGVB7eUrnA,"Orthodontists, Health & Medical, Dentists"
bqRbfrcZ7FXMXI9jlFCINA,"General Dentistry, Health & Medical, Dentists"
TRO75M8Iuhhp0PqZkFZErw,"Endodontists, Cosmetic Dentists, General Dentistry, Dentists, Health & Medical"
5ws3QWQXUhqTeLd7IZsDww,"Health & Medical, Endodontists, Dentists"
oRpdRXJUk3AdjR1cVSWdzQ,"Dentists, General Dentistry, Health & Medical, Cosmetic Dentists"
Ta21f3nBFt3pJl1rWqHRXg,"Dentists, Health & Medical, Cosmetic Dentists, General Dentistry"
LycxY2dXOBcCP_1pc_dIsw,"Health & Medical, Cosmetic Dentists, Dentists, Endodontists"
iu0KDwFn5TunUtfMHEGkuA,"Dentists, Pediatric Dentists, Health & Medical, Cosmetic Dentists, General Dentistry"
bOso8pNCnJuFFymNbiNY0g,"Health & Medical, Cosmetic Surgeons, Dentists, Oral Surgeons, Doctors"
pVUAJA9-hnukGkA7gACRpQ,"Cosmetic Dentists, Dentists, Pediatric Dentists, Health & Medical, General Dentistry"
m06teU5IUF_i28QkoOwP3Q,"Dentists, Cosmetic Dentists, General Dentistry, Orthodontists, Health & Medical"
Wc0Leurb7WMVrP3KIZYiUw,"Oral Surgeons, Dentists, Health & Medical"
gg7eXzAw9jHSF4D3rGvXdA,"Dentists, General Dentistry, Cosmetic Dentists, Health & Medical"
u7MkgrDxjiHVR13fEZuD_A,"Health & Medical, Oral Surgeons, Periodontists, General Dentistry, Cosmetic Dentists, Dentists"
mV40hANxg6c8_qVqnlyr9w,"General Dentistry, Dentists, Cosmetic Dentists, Health & Medical, Endodontists"
SgDLHs2aZYwFpOrL4DMkDA,"Automotive, Mobile Dent Repair, Body Shops"
jMI1UHoA1AcInT0AKmcz3g,"Health & Medical, Cosmetic Dentists, Dentists, General Dentistry"
g87YeMm-l2SDj3IwfuXV1A,"Oral Surgeons, Pediatric Dentists, Dentists, General Dentistry, Orthodontists, Cosmetic Dentists, Health & Medical"
5CQ3q_jAEVLXF1JVfX-4AQ,"Pediatric Dentists, Dentists, Health & Medical"
Iwm8h8f2ZfRfIUOfSF4_ww,"Health & Medical, Cosmetic Dentists, General Dentistry, Dentists"
3uu6ftur8s-7rqDVb1TyHA,"Pediatric Dentists, Health & Medical, General Dentistry, Dentists"
rI-W_EZNiuPHCALfGXFsUw,"Health & Medical, General Dentistry, Dentists"
FUJGBwxflIoKiCRK1AdTgA,"Beauty & Spas, Dentists, Health & Medical, Medical Spas, General Dentistry, Oral Surgeons, Cosmetic Dentists"
PxPqvu9Mx1Z46RXypnSDnQ,"Orthodontists, Health & Medical, Dentists"
wKcC0WbL5MGAMaerU0XlSg,"Dentists, Health & Medical, General Dentistry, Cosmetic Dentists"
HihZyI0_TML60qTLM6kqyw,"General Dentistry, Health & Medical, Cosmetic Dentists, Endodontists, Dentists"
uliyN5xHzYsp2tdl9euHug,"Cosmetic Dentists, Health & Medical, Dentists, Oral Surgeons, General Dentistry"
AvbOEkLjGTTEQ1PjJ-_sfA,"General Dentistry, Health & Medical, Dentists, Cosmetic Dentists, Periodontists"
2xBQQNwpBb0P9rOGdlRZJQ,"Dentists, General Dentistry, Health & Medical"
CWPm6Q5uOHEH3kPD3KsgCQ,"General Dentistry, Cosmetic Dentists, Health & Medical, Dentists, Orthodontists"
0QQXJryw2lVJwLEHd1VIng,"General Dentistry, Health & Medical, Cosmetic Dentists, Dentists, Orthodontists"
O6TRsvjEN20oIZsl-xOWSQ,"General Dentistry, Health & Medical, Dentists, Endodontists, Periodontists"
hQ8ls51DToU01iAS6oGRCw,"Health & Medical, General Dentistry, Dentists"
C4M-8egIB_EUtRaveojQwA,"General Dentistry, Cosmetic Dentists, Dentists, Health & Medical"
AjCbOF-WudAWLlFG1nJe0Q,"General Dentistry, Dentists, Health & Medical"
wdrX-1s3uyXsLjrhy2X0bg,"Pediatric Dentists, Periodontists, Dentists, Health & Medical, Orthodontists"
aJK0cFYpf0TlxDMRVxk89w,"Health & Medical, General Dentistry, Dentists, Cosmetic Dentists"
qD61nInO5IRODteYXBBNJg,"General Dentistry, Health & Medical, Dentists"
0TKL1oh3h0YXbVe8FUdo1Q,"Dentists, Orthodontists, Health & Medical"
_7SWIu8jz7z10uF7QrbVkQ,"Dentists, Health & Medical, General Dentistry, Oral Surgeons, Cosmetic Dentists"
XBfvbNHOji_fRyhzO-KuEw,"Cosmetic Dentists, Health & Medical, Pediatric Dentists, General Dentistry, Endodontists, Dentists"
0LET9Sv07b3nMYzvBvCyuA,"Dentists, Orthopedists, Dermatologists, Cardiologists, Health & Medical, Hospitals, Doctors"
jCSlPD4V0yfXoj1BVZsRpw,"Oral Surgeons, Cosmetic Dentists, Health & Medical, General Dentistry, Dentists, Endodontists"
V_ILzGmClLXvo9Ca8w1YjA,"Dentists, Cosmetic Dentists, Health & Medical"
MqjaeEeOKymKO0czkXxrPw,"General Dentistry, Pediatric Dentists, Dentists, Cosmetic Dentists, Periodontists, Health & Medical"
WYwvHYGE3MpDEglgDgFIxA,"Oral Surgeons, Cosmetic Dentists, Dentists, Periodontists, Health & Medical"
8jNF3AqYt4xWa8ThkK-fmA,"Dermatologists, Dentists, Health & Medical, Skin Care, Doctors, Beauty & Spas, General Dentistry, Hair Removal, Cosmetic Surgeons, Internal Medicine"
HM3At9nxOsdLa9IXNcdAPQ,"Dentists, Health & Medical, General Dentistry"
qAR7sNDDMYMkQtdVm50gfw,"Health & Medical, General Dentistry, Cosmetic Dentists, Dentists, Orthodontists"
tPCPy93fnVnvdh9ZBi3FoA,"Dentists, Oral Surgeons, Health & Medical, Cosmetic Dentists, General Dentistry"
_DXC3fKimIJD7klfTUM5gg,"Dentists, Cosmetic Dentists, Teeth Whitening, General Dentistry, Health & Medical, Beauty & Spas"
kpbFCqDZwU547cvbKldt-Q,"General Dentistry, Cosmetic Dentists, Dentists, Health & Medical"
4qQseAKXwUVEmrqbaNwnCA,"Endodontists, Orthodontists, Dentists, Cosmetic Dentists, General Dentistry, Health & Medical"
k0JaQ2w3NIgUweASFor0lg,"Health & Medical, Dentists, Orthodontists, Pediatric Dentists"
2ObImZir9RYS2qcx9OwqGA,"Dentists, General Dentistry, Oral Surgeons, Health & Medical, Orthodontists"
TteyY0SmpELHkMROR6s7Vg,"Health & Medical, General Dentistry, Dentists"
zIfAda0cI3F1zqd91qMiQg,"Teeth Whitening, Cosmetic Dentists, Beauty & Spas, Dentists, General Dentistry, Health & Medical"
hHEJKtLjYI6jwGN6U4YqUA,"Dentists, Health & Medical, Orthodontists, Pediatric Dentists"
i4QFYosxhZalTfSb_rVH3Q,"Health & Medical, Endodontists, Dentists, General Dentistry, Cosmetic Dentists"
B3FbssazAnRuUnpjbJGZVA,"Cosmetic Dentists, General Dentistry, Dentists, Health & Medical"
pWuc0bDPg26Py0mBNyEQZw,"Dentists, Cosmetic Dentists, Oral Surgeons, Health & Medical, General Dentistry"
MyiBkgjzPuQ6yzadFc6mgw,"Health & Medical, Dentists"
SXXdHFGoyN5KgMKj50AjyQ,"Dentists, Cosmetic Dentists, Oral Surgeons, Health & Medical, General Dentistry"
sCEk3GDJSy8kFukQvxDbGg,"Health & Medical, Dentists, Endodontists"
ZwRfd6EUetQJ4tnoT_cnmw,"Orthodontists, Dentists, Cosmetic Dentists, General Dentistry, Health & Medical"
EJUnp-Pxc3SAGPWtOHF4Bw,"General Dentistry, Cosmetic Dentists, Endodontists, Health & Medical, Dentists"
DDlE4BTZDdbBmoZkIVRuxQ,"Health & Medical, Cosmetic Dentists, Dentists, General Dentistry, Periodontists"
2GL-QdWd9_VFtsm4ki8E5g,"Cosmetic Dentists, Health & Medical, Dentists, General Dentistry"
tB92M_bbhhmyRBFJBZeImw,"Dentists, Health & Medical, Orthodontists"
osayJGnSKpoL2wquR4GB5Q,"General Dentistry, Health & Medical, Dentists, Cosmetic Dentists, Endodontists"
WP--xg2QZ9W9_Jw-2Jd1SA,"Health & Medical, Dentists, Cosmetic Dentists, General Dentistry, Pediatric Dentists"
tZR17hgXu2zkdDXFLkzA_A,"Health & Medical, Dentists, General Dentistry"
d-lupIJT4_yGV20F94bwRA,"Health & Medical, Dentists, General Dentistry"
BNDKVVkejidDjyFVLk0t0A,"Dentists, Health & Medical, General Dentistry, Teeth Whitening, Pediatric Dentists, Beauty & Spas, Cosmetic Dentists"
fZJqnaH4-M97XxLnO2lzyg,"Pediatric Dentists, Dentists, Health & Medical"
PCtGx09uk5MVTDaxyy1LgQ,"Health & Medical, Oral Surgeons, Dentists, Cosmetic Dentists, General Dentistry"
s3NffIM1II6TTIcqqzUxyw,"Dentists, General Dentistry, Health & Medical, Cosmetic Dentists, Orthodontists"
Hje78gWdXHjiLjtxQLjurA,"Health & Medical, General Dentistry, Dentists"
yxvBuxdfojevb1vr7s90eA,"Oral Surgeons, Health & Medical, General Dentistry, Dentists, Cosmetic Dentists, Pediatric Dentists, Endodontists"
mU37UPiX9zMKb0_jZYHQXg,"Health & Medical, Storefront Clinics, Dental Hygienists"
WBSf9xhlz0VZIK-C2189Ag,"Endodontists, General Dentistry, Dentists, Health & Medical, Colleges & Universities, Education"
XwGSlQhDF-SxhCAUjlBPLw,"Dentists, General Dentistry, Health & Medical"
-v5CI6mpovdkAoi05C_XUA,"Health & Medical, Dentists, General Dentistry"
1Ma0GCQscuaSXlMu3mfHSA,"Health & Medical, Dentists, Orthodontists, General Dentistry"
F4PxbZUUwIsmY50oVxve0A,"Health & Medical, Cosmetic Dentists, Dentists, Endodontists, General Dentistry"
rbCdL5ALXihEGSzC3FvdYQ,"Dentists, Oral Surgeons, Health & Medical, General Dentistry, Orthodontists"
CFnM6z3vpmNPI8yBpuEkwA,"Cosmetic Dentists, Dentists, General Dentistry, Health & Medical"
vhs7h3BcGfL35oqi39e9xQ,"Dentists, Cosmetic Dentists, Orthodontists, Health & Medical, Endodontists, General Dentistry"
grVz9v6wPIGVuZvj0iNarg,"Orthodontists, Health & Medical, Dentists"
KSa7oeObO8D0u6-FEMk-KQ,"Orthodontists, General Dentistry, Dentists, Health & Medical, Cosmetic Dentists"
f13UZ4kKKRWZsbjmWnj2BA,"Doctors, Health & Medical, Dentists, Oral Surgeons, Endodontists, Cosmetic Surgeons"
D-Tx1tStmjLQhEvmyMzXmQ,"Cosmetic Dentists, Dentists, General Dentistry, Health & Medical"
VkN_sEoDHzKmUXCfApRigg,"Orthodontists, Dentists, Pediatric Dentists, Doctors, Health & Medical"
2EPJQMDlUF7s-EsGOztxJQ,"General Dentistry, Health & Medical, Dentists"
aeCiAf0_bp8oRk-34EQEDw,"General Dentistry, Endodontists, Dentists, Cosmetic Dentists, Health & Medical"
9b8rWOES0LO0bZ7DdOaY3w,"Cosmetic Dentists, Health & Medical, Dentists"
CH5ytWTfEIC2M9Q9TQzj-w,"Health & Medical, Dentists, Cosmetic Dentists, Orthodontists"
M0VD7Nr28fPt_5BXzSwTbQ,"Pediatric Dentists, Orthodontists, General Dentistry, Dentists, Cosmetic Dentists, Health & Medical"
nr0dxoTjfdzTbTUqtwKfDA,"Cosmetic Dentists, Dentists, Endodontists, Oral Surgeons, Periodontists, General Dentistry, Health & Medical"
koLXLGKU_Q6xCSwdVAse-g,"Automotive, Auto Repair, Auto Detailing, Mobile Dent Repair, Windshield Installation & Repair, Auto Glass Services, Body Shops"
hkdAtA0R-Akdi5vNiQuqSQ,"Dentists, General Dentistry, Health & Medical, Cosmetic Dentists"
RksEyT-_CcEdzQmgEPb27A,"Shopping, Teeth Whitening, Cosmetic Surgeons, Health & Medical, General Dentistry, Home Health Care, Cosmetic Dentists, Restaurants, Medical Transportation, Beauty & Spas, Pizza, Orthodontists, Jewelry, Doctors, Dentists"
ul68xJd5VVyuGUakUHtcuw,"Dentists, Orthodontists, Health & Medical, Cosmetic Dentists"
