categories	business_id
"General Dentistry, Oral Surgeons, Cosmetic Dentists, Health & Medical, Dentists"	vtwVK7xbMpg84_OlGONvVw
"Health & Medical, Dentists, General Dentistry"	9H50C_eXdwu2d8_OdHnSMQ
"Cosmetic Dentists, Beauty & Spas, Dentists, Massage, Health & Medical, General Dentistry, Orthodontists"	GkrOv3sQH7WW8iyBbB9Yvg
"Cosmetic Dentists, Orthodontists, Dentists, Health & Medical"	H6GeLPkZrhMt4MDFOb-mSw
"Cosmetic Dentists, Dentists, Health & Medical, General Dentistry"	mZjbQWUIvIttizeK8AmNvw
"Cosmetic Dentists, General Dentistry, Health & Medical, Dentists"	dRUGL1wNpxbr_I_N3FumsQ
"Dentists, Orthodontists, Health & Medical"	zxRuNZrptw-D4vVBaTiwTQ
"Health & Medical, Dentists, Orthodontists"	XM2cqA-oXHWKyX3yNaPS0Q
"General Dentistry, Cosmetic Dentists, Dentists, Doctors, Health & Medical, Cosmetic Surgeons"	06J2JnXiNOS1GBuqw7pGLQ
"Orthodontists, Health & Medical, Dentists, Cosmetic Dentists"	QYPUE-U7bC4YOlSQDSGXLQ
"Health & Medical, Dentists, Pediatric Dentists, General Dentistry"	N1p2mgBDmbAGTG3fEcANvg
"Dentists, Cosmetic Dentists, Orthodontists, Health & Medical, General Dentistry, Pediatric Dentists, Periodontists, Endodontists"	jyyk8qQ9Do9ITKsU3fqIdw
"Cosmetic Dentists, Dentists, Health & Medical, Endodontists, General Dentistry"	yy00L_eHFptnUNlu5Iafiw
"Pediatric Dentists, Health & Medical, Cosmetic Dentists, General Dentistry, Dentists"	CEyZU32P-vtMhgqRCaXzMA
"General Dentistry, Cosmetic Dentists, Orthodontists, Health & Medical, Dentists"	7J84qljtT9Tn5_WH48xHQQ
"Health & Medical, Dentists, Orthodontists, Cosmetic Dentists, General Dentistry"	Q-9cVB1cUaKmaOTP0BFQaQ
"Dentists, Cosmetic Dentists, Health & Medical, Orthodontists, General Dentistry"	9Dp5yapYI3mrNeH8nzF2Gg
"Health & Medical, Cosmetic Dentists, General Dentistry, Periodontists, Dentists, Oral Surgeons"	WDj8RWYWJCTt0viPh1ohKw
"Health & Medical, Periodontists, General Dentistry, Cosmetic Dentists, Dentists"	p63w4EaLWHxezAqqBmkYkA
"Periodontists, Cosmetic Dentists, Health & Medical, Dentists, Teeth Whitening, Beauty & Spas, General Dentistry"	bf-eHSeKWwDVxSbIBFiBvA
"Oral Surgeons, General Dentistry, Cosmetic Dentists, Health & Medical, Dentists"	kIN8TC2pG4mQw4Pj1RserA
"Cosmetic Dentists, General Dentistry, Dentists, Oral Surgeons, Health & Medical"	steHvIo8ykEJs0SEGJiEgg
"General Dentistry, Dentists, Beauty & Spas, Medical Spas, Health & Medical"	OahsE_zdvfMFSijZkFE31Q
"Health & Medical, Dentists"	g4EexGs-zmuIVYYJP-jWIg
"Dentists, Pediatric Dentists, Health & Medical"	_TkAGoRW2Enov6dRyo8Pew
"Cosmetic Dentists, General Dentistry, Dentists, Health & Medical"	YO135W09zRB1LHeHKnQwdQ
"Health & Medical, Cosmetic Dentists, Dentists, General Dentistry"	dhmoQEqJcmE9bfj9nataTw
"Cosmetic Dentists, Dentists, Health & Medical, General Dentistry"	CNlhjrTKeIYR0yxXVMN_ng
"Endodontists, Oral Surgeons, Health & Medical, Orthodontists, Dentists"	rje5lgkFOutmXdCnTRCccw
"Orthodontists, Dentists, Health & Medical, General Dentistry, Pediatric Dentists, Cosmetic Dentists"	ezyXll_wCsNNE3FxSPjRWA
"Dentists, General Dentistry, Endodontists, Health & Medical, Cosmetic Dentists"	19G3_NRQ73JGqrZW2hCscg
"Dentists, Health & Medical, Pediatric Dentists"	FD-yD1cDNANGQaPaQVNgxw
"Dentists, Orthodontists, Periodontists, General Dentistry, Health & Medical, Cosmetic Dentists"	jaVfCA2lp3Jmf5dlIRCBnA
"Health & Medical, General Dentistry, Cosmetic Dentists, Dentists"	kavan7LmrOq65ICbyFdjUA
"Dentists, General Dentistry, Pediatric Dentists, Cosmetic Dentists, Health & Medical"	HdlasqaGW1nQRkhRWeBDuQ
"Health & Medical, Dentists, General Dentistry, Oral Surgeons, Cosmetic Dentists, Endodontists"	#NAME?
"Dentists, Health & Medical, General Dentistry"	_BBOK7MztBYzAexoFzTgEw
"General Dentistry, Doctors, Health & Medical, Cosmetic Dentists, Periodontists, Teeth Whitening, Beauty & Spas, Dentists, Family Practice"	UAURN-cgEZWHizUG4Ljw9Q
"Cosmetic Dentists, Dentists, General Dentistry, Orthodontists, Health & Medical"	b2P7mNpTbQ31KF9dHWw3MA
"General Dentistry, Orthopedists, Dentists, Oral Surgeons, Doctors, Urgent Care, Orthodontists, Pediatric Dentists, Health & Medical"	Z9LM42qQzrbneB8bn76Msw
"Boat Repair, Auto Repair, Oil Change Stations, Professional Services, RV Repair, Automotive, Mobile Dent Repair, Trailer Repair, Commercial Truck Repair"	JpBNnAZE3DDQHMp2mEC1Kw
"Cosmetic Dentists, General Dentistry, Day Spas, Beauty & Spas, Dentists, Endodontists, Health & Medical"	3CzEDMV_kAicy1_dfSiPZg
"Health & Medical, Pediatric Dentists, Dentists"	Fk_QNGa6stlm_RDhXdeKRQ
"Health & Medical, Pediatric Dentists, Cosmetic Dentists, Dentists, General Dentistry"	TJKXpjQseP6Z4AV3lev9HA
"Dentists, Health & Medical, Pediatric Dentists, Orthodontists, General Dentistry"	3rPEJXqLWjlcB2vk8f6Z6A
"General Dentistry, Dentists, Health & Medical, Cosmetic Dentists"	8jOzMIZigeFDszw2Kyb3nQ
"Health & Medical, General Dentistry, Dentists, Home Services, Damage Restoration"	6YF9sOaBE-5F20_r84N93Q
"Cosmetic Dentists, Dentists, Health & Medical, General Dentistry"	amcqC5O65cc5_IkcIphKIQ
"Oral Surgeons, General Dentistry, Cosmetic Dentists, Dentists, Health & Medical, Orthodontists"	q9wk3kizk4Tw2Rf-5JPSvg
"Cosmetic Dentists, General Dentistry, Endodontists, Dentists, Health & Medical"	nCszjTmHYq2P4y-02el6oQ
"Health & Medical, Orthodontists, Dentists, Oral Surgeons"	kJM3gdt13UIlHqNlu80dyg
"Dentists, Health & Medical"	jyMYIeimndG_nPaTKbIT4Q
"Health & Medical, Orthodontists, Teeth Whitening, General Dentistry, Beauty & Spas, Cosmetic Dentists, Dentists"	q1eilpx5qzqNistpeVK0hA
"Dentists, Health & Medical"	FoxGYdodi6wO23hCL-2kDg
"Health & Medical, Dentists, Oral Surgeons, General Dentistry"	#NAME?
"Health & Medical, Pediatric Dentists, Dentists"	ycc3zS675n_rsDKa1wsl2g
"Dentists, Health & Medical, General Dentistry, Cosmetic Dentists"	ZbGMCXiGblvbBp0eLR8GUA
"Dentists, Cosmetic Dentists, General Dentistry, Pediatric Dentists, Health & Medical, Periodontists"	Cp93zOVoITpOwhXepG7KVg
"General Dentistry, Health & Medical, Dentists, Financial Services, Orthodontists, Insurance, Cosmetic Dentists"	eQI5M-7C3Cx1WTn23A8_0w
"Mobile Dent Repair, Body Shops, Auto Repair, Automotive"	Q7zuWhtr_LY0hbAtZxFdBA
"General Dentistry, Dentists, Medical Centers, Pediatric Dentists, Health & Medical"	KzVN3b1wMMiRleGdBU6j3Q
"Orthodontists, Art Galleries, Dentists, Health & Medical, Shopping, Arts & Entertainment"	2RIf22OkYscxVFbMefShgw
"Health & Medical, General Dentistry, Dentists"	At9D2gVHRy9uRj4FNeZO3Q
"General Dentistry, Cosmetic Dentists, Dentists, Health & Medical, Oral Surgeons"	IsrZkTDRTnH6Jb4ofQIuTQ
"Dentists, Health & Medical, Cosmetic Dentists, General Dentistry, Orthodontists, Endodontists"	f--vVEBrgqdkamXWKeNmzQ
"Pediatric Dentists, Health & Medical, Dentists"	5iU2Zd4gr3dHBHKpErnp3w
"Cosmetic Dentists, Health & Medical, Pediatric Dentists, Dentists, Orthodontists"	0B8Sc9MU0OD4VcS0z4VzPQ
"Orthodontists, Health & Medical, Pediatric Dentists, Dentists"	37-hyK9I-F5No6_Z5y1wjA
"General Dentistry, Dentists, Health & Medical"	hw-mLhUZDqEeKXW-NgU6lQ
"Cosmetic Dentists, Health & Medical, General Dentistry, Dentists"	2lJnQ0D2RjlW7jzvJSItuA
"Shopping, Beauty & Spas, Event Planning & Services, Active Life, Cosmetics & Beauty Supply, Health & Medical, Wedding Planning, Cosmetic Dentists, Dentists"	jk1uWBuIhwnlHyJLSZot9g
"Health & Medical, Dentists, Pediatric Dentists"	lBoMtZW8onuAD6BvCJULCA
"Health & Medical, Dental Hygienists, Endodontists, General Dentistry, Periodontists, Dentists, Cosmetic Dentists, Urgent Care"	6XqhtuZta1yYqrYYarLRlA
"Cosmetic Dentists, Health & Medical, Dentists, Oral Surgeons, General Dentistry"	9zfIvJ4ZFTC-86ZMSCHLwg
"General Dentistry, Doctors, Cosmetic Dentists, Cosmetic Surgeons, Oral Surgeons, Health & Medical, Dentists"	9ZqU-O9r8pqhrtr5715EIg
"General Dentistry, Health & Medical, Cosmetic Dentists, Periodontists, Dentists"	qHWXWuCm3zOP3of1o_PULg
"Dentists, Health & Medical"	l2FDSzWlucjfpDvHlBllDg
"Health & Medical, Oral Surgeons, Dentists, Cosmetic Dentists"	gA42Zf1xW9Ot7rH8iSe60Q
"Health & Medical, Dentists, Oral Surgeons"	Dk4OSK10FgL-KwqRY0JpoQ
"Pediatric Dentists, Orthodontists, Health & Medical, Oral Surgeons, Dentists"	hE32Xg2vruSs5W7JRMFSPA
"General Dentistry, Cosmetic Dentists, Health & Medical, Dentists"	VNC9IpAtL-P4NoBd17kGhQ
"Cosmetic Dentists, Health & Medical, Oral Surgeons, Dentists, General Dentistry, Dental Hygienists"	2jThXBMBo_1dGvsIT3sBiQ
"Dentists, Health & Medical, General Dentistry, Cosmetic Dentists"	FUCJRACt-g0ACqL0u_1p-A
"Cosmetic Dentists, Health & Medical, Dentists, General Dentistry"	xaUs7RCzD-BfS49f-elj-A
"Dentists, General Dentistry, Health & Medical"	CUdg1RsWafmIhc7QDpxeLA
"Pediatric Dentists, Cosmetic Dentists, General Dentistry, Dentists, Health & Medical, Periodontists"	tOsna5nwdSl64uLFAL3MMg
"Dentists, General Dentistry, Periodontists, Cosmetic Dentists, Health & Medical"	t4BSoqatk4V134fjvN8Ukw
"Periodontists, Health & Medical, Dentists, Orthodontists, General Dentistry, Cosmetic Dentists"	trT0gU29mxocWpByWRTBkQ
"Orthodontists, Dentists, Health & Medical, Pediatric Dentists"	JBztLsjBqLRR9OoM2Rfogw
"Health & Medical, Dentists"	riFMej8xXuvVM6iJupgQ1w
"Dentists, Health & Medical, General Dentistry, Cosmetic Dentists"	lNFdYbYSy_RY05Pf0-HTAw
"General Dentistry, Cosmetic Dentists, Dentists, Health & Medical"	xAQyT_S3QUqndNKdfdZufA
"General Dentistry, Health & Medical, Cosmetic Dentists, Dentists"	4wBzxxSdEXZ48EnY3XcOFQ
"Health & Medical, Dentists, General Dentistry"	YBzBzYxHecWXYFLedNWOAA
"Dentists, Cosmetic Dentists, General Dentistry, Health & Medical"	ApoRjMorqF_eO0609fYdhA
"Health & Medical, Orthodontists, Dentists"	Zbv7PfyHdTQkoTf_L-mk1A
"General Dentistry, Dentists, Health & Medical, Cosmetic Dentists"	lPBJqK_O8Zw39UotNEx9jg
"Cosmetic Dentists, General Dentistry, Dentists, Health & Medical"	gGCCLxKWDdglVFdq29oi-Q
"General Dentistry, Doctors, Oral Surgeons, Health & Medical, Dentists"	6xKp8IP26ut00PQs6kLE2w
"Health & Medical, General Dentistry, Dentists"	pD8WUQDJFeCD2xxMcW3hHQ
"General Dentistry, Dentists, Health & Medical"	wjZMgmD-zljbJz8rBHzLqw
"Periodontists, Dentists, Health & Medical, Cosmetic Dentists"	etNehmpNr1MHvhiN1F6vDA
"Dentists, Oral Surgeons, Health & Medical"	A4AvcazbJywctQtVMhdlNw
"Cosmetic Dentists, Dentists, Health & Medical, General Dentistry"	fMqN5inCCt7l3L3RENOdAQ
"Cosmetic Dentists, Dentists, Health & Medical"	59JmZXdJCpu0m_CmkwHefg
"Pediatric Dentists, Dentists, Health & Medical, Orthodontists"	jOsSmvyUuyiOU9CU6WrH0Q
"Dentists, Orthodontists, Health & Medical"	7sA2CsZmMC56M9SEvefUBQ
"Doctors, Dentists, Health & Medical, Surgeons, Cosmetic Dentists, Oral Surgeons"	_Bsg6cUYhmbUiMY4OvhXAQ
"General Dentistry, Cosmetic Dentists, Dentists, Health & Medical"	TIraF3gN1My8DhfE10-ggQ
"Dentists, Health & Medical, Orthodontists, Pediatric Dentists, Oral Surgeons"	w-zwlTKnRZP6Ob3bzeb92g
"Health & Medical, Cosmetic Dentists, Dentists, General Dentistry, Endodontists"	Mwpf4DROGyxn8iajtnpVWw
"Dentists, Health & Medical, Oral Surgeons, General Dentistry, Endodontists, Periodontists, Cosmetic Dentists"	AMaQaqZdipBjRbzbyyVNRg
"Cosmetic Dentists, General Dentistry, Dentists, Health & Medical, Periodontists"	WMqASwTI2XRiGZbv2QjDjw
"General Dentistry, Pediatric Dentists, Dentists, Orthodontists, Cosmetic Dentists, Health & Medical"	FGLehjYpaD_LbtdX5AZdoA
"Mobile Dent Repair, Automotive, Body Shops"	AUwMW2PkkAl4SgXUYAcicw
"Auto Glass Services, Auto Upholstery, Mobile Dent Repair, Automotive, Auto Detailing"	7m9ux0KgTe2NwUU0XA_9xQ
"Dentists, General Dentistry, Health & Medical, Cosmetic Dentists, Pediatric Dentists"	9SqXsbePo1M0xj_9KFAQqw
"Health & Medical, Cosmetic Dentists, Dentists"	T0DoMPu-84FsqFVolPV5pQ
"Cosmetic Dentists, Periodontists, Dentists, Health & Medical, Oral Surgeons, General Dentistry"	Pog238_Tz8oPmF_k7dF9OQ
"General Dentistry, Dentists, Health & Medical"	U8WljbTRYTG1kfjqkmpybA
"Endodontists, General Dentistry, Health & Medical, Dentists"	C1QKUc9VOKkc0WyEUCKS4A
"Dentists, Endodontists, Health & Medical"	G3VVtNuIZCYndh3OwoGrKQ
"Dentists, Cosmetic Dentists, Endodontists, Health & Medical, Orthodontists, Periodontists, General Dentistry"	69iyfC3jDrDPbC5b4JYG_A
"General Dentistry, Cosmetic Dentists, Health & Medical, Dentists"	X0GuvUVTG9kCJCDmw3ezCg
"Dentists, Health & Medical, General Dentistry, Orthodontists"	rHsZF5FLJU3d_-Qh-2odRQ
"Health & Medical, Dentists, Cosmetic Dentists"	ln9ehQItgZ6kthyNya1cZg
"Dentists, Health & Medical, General Dentistry, Cosmetic Dentists, Pediatric Dentists"	e7xR7rsofuTRVUGbfHEJlQ
"Oral Surgeons, Orthodontists, General Dentistry, Dentists, Health & Medical"	zHWQR_Fo5_dN_pyH3vhS_Q
"Orthodontists, Dentists, Health & Medical"	Eb7jJe-mQ8bEKma9_z9KRw
"Health & Medical, Dentists, General Dentistry"	Om-nDn5NHv0LdAD8DUlx4A
"Cosmetic Dentists, Health & Medical, Orthodontists, Dentists, General Dentistry"	Vzxu25kYdyTxUJY5_PzuOw
"Dentists, Health & Medical, Orthodontists"	Xs9KZBXrRMx-1kymzKVBDQ
"Dentists, Orthodontists, Oral Surgeons, General Dentistry, Health & Medical"	3PfqPrIWIcgXaVyvBOAfAw
"Cosmetic Dentists, Health & Medical, Dental Hygienists, General Dentistry, Dentists, Pediatric Dentists"	U_VkNWiaFEi4s57d_NGwiw
"Health & Medical, Dentists"	nwMJterZBSrHB1BDKJbBnQ
"Health & Medical, Dentists, Pediatric Dentists, Orthodontists, General Dentistry"	5vt94x2qncMk2faoFvkJfQ
"Beauty & Spas, Teeth Whitening, Dentists, Health & Medical, Cosmetic Dentists, General Dentistry"	bmQoA1Y84sdymymsRuhwhg
"Cosmetic Dentists, Dentists, General Dentistry, Periodontists, Health & Medical"	IyGHH3Xx26Nq9KCrvm7cUw
"Cosmetic Dentists, Oral Surgeons, Dentists, General Dentistry, Health & Medical"	LDyyZJ3Rgh-ykz1exqKCGQ
"Health & Medical, General Dentistry, Dentists"	PQ3T-CgyY4xoPD-BSHILvA
"Cosmetic Dentists, General Dentistry, Orthodontists, Health & Medical, Oral Surgeons, Dentists"	mVSVypTA09GaGLYSiuU5Eg
"Health & Medical, Dentists, Cosmetic Dentists, General Dentistry"	hA6aLakXmCitL0iG8teSrg
"Health & Medical, Dentists, Cosmetic Dentists, General Dentistry, Pediatric Dentists, Orthodontists, Periodontists"	yTJj9oTLWyHtszCuzuTkjA
"General Dentistry, Health & Medical, Cosmetic Dentists, Dentists"	UZp3g7ESx4OHg8j34v19kw
"Dentists, Cosmetic Dentists, Health & Medical, General Dentistry"	bNdoobgQqhKxUuY92PUm6w
"Health & Medical, Dentists, Cosmetic Dentists, General Dentistry"	ap9S0oY0P75zXsrF8Q0Qag
"Oral Surgeons, Dentists, Health & Medical, Cosmetic Dentists, General Dentistry"	QSKuYZwUkJ0ak48QUSVFjw
"Periodontists, General Dentistry, Health & Medical, Dentists, Cosmetic Dentists"	WA9v1aeJTIbsCIyQLAb1-Q
"Dentists, General Dentistry, Health & Medical"	XpQtxWXRR8KiGuXg1BOOcA
"Periodontists, Dentists, Cosmetic Dentists, Health & Medical, General Dentistry"	KJ88MH47cuusKFPDrYm3zw
"Cosmetic Dentists, Oral Surgeons, Health & Medical, Dentists, General Dentistry"	svQ_GRqt7Jpy_1rMbb0NJA
"Health & Medical, Dentists, General Dentistry"	oxABKl7Ol44cHxe7LfC-bA
"Automotive, Body Shops, Mobile Dent Repair"	h_Y4yPqgP1f6gBGgqINKvw
"General Dentistry, Dentists, Orthodontists, Cosmetic Dentists, Health & Medical"	MDtesP3-3zgDPCW9xfu-sQ
"Dentists, Medical Centers, Health & Medical, Walk-in Clinics"	QusBsOLrcamSQvoCPy3TQQ
"Health & Medical, Dentists, Medical Centers, General Dentistry"	RpNzJxYIR0TP7FzHYIAFxg
"Cosmetic Dentists, General Dentistry, Dentists, Oral Surgeons, Health & Medical"	IMmFUr7kgAOudmOwVCAVbA
"Dentists, Endodontists, General Dentistry, Health & Medical, Cosmetic Dentists"	4B4e-0_tk7MzESWgVs7eAg
"General Dentistry, Dentists, Health & Medical, Cosmetic Dentists"	H2KHGeK4vh09Y_HdnC2yVQ
"Dentists, General Dentistry, Health & Medical"	dZiDx8yr4n2Kt9t2oGEDeA
"General Dentistry, Cosmetic Dentists, Pediatric Dentists, Health & Medical, Dentists, Periodontists"	ZeS0zoPgcjjRM78V6X1HxQ
"Health & Medical, General Dentistry, Dentists"	dP-ISmKH-gS1tUfAbxBt-Q
"Cosmetic Dentists, General Dentistry, Oral Surgeons, Endodontists, Health & Medical, Dentists"	wFWyKXpsK22_XJ25scFV1w
"Dentists, Health & Medical, General Dentistry, Cosmetic Dentists"	w3dDJjiLs815AMXaQN5nGw
"Cosmetic Dentists, General Dentistry, Health & Medical, Orthodontists, Dentists"	k4rWvCFZziVj7f9Smmn3yQ
"Periodontists, Cosmetic Dentists, General Dentistry, Health & Medical, Endodontists, Dentists"	eW5NLJz3o_yRMold3AOO1Q
"Cosmetic Dentists, Health & Medical, General Dentistry, Dentists"	bSKLWapPwhVvI-oXAj66WQ
"Dentists, Periodontists, Health & Medical"	yCj8pULenZsAVk9cFPcFKw
"Dentists, General Dentistry, Cosmetic Dentists, Health & Medical"	hVECLX5VNZyXTwOx3Vzqyg
"Cosmetic Dentists, Dentists, General Dentistry, Health & Medical, Orthodontists"	YyuhIPInkmNWaUjTelpIIw
"Dentists, General Dentistry, Cosmetic Dentists, Health & Medical"	FKP_dVPuss1eNt_t0DPkTw
"Endodontists, Health & Medical, Cosmetic Dentists, General Dentistry, Dentists"	ihNJ07AS81JUdtA_gksf9Q
"Orthodontists, Health & Medical, Cosmetic Dentists, Dentists, General Dentistry, Endodontists, Pediatric Dentists"	xs3kMfJ0JiqE9R8c5KKLxQ
"Beauty & Spas, Dentists, Endodontists, Security Systems, Teeth Whitening, Professional Services, Home Services, Health & Medical, Cosmetic Dentists, Prosthodontists"	G2hmCP0VMMJFdO53vnDTOQ
"Dentists, Cosmetic Dentists, General Dentistry, Health & Medical, Orthodontists, Pediatric Dentists"	H9p_GM4I-Aa0mXyJJevMGA
"Dentists, Oral Surgeons, Health & Medical"	RUxV6a3CQzEFJRKIqXaDOA
"Dentists, Pediatric Dentists, General Dentistry, Periodontists, Health & Medical"	y2YPLgpsV_Sib9OAf1kvVg
"General Dentistry, Health & Medical, Dentists"	MOgkBULugP7sjGygbWhWQA
"Health & Medical, General Dentistry, Dentists"	sZCf-zNtESl-vxzcBJJyvA
"Dentists, Health & Medical"	J938yxjlcLmTTMSTsq6bag
"Cosmetic Dentists, Health & Medical, Orthodontists, Oral Surgeons, General Dentistry, Dentists, Pediatric Dentists"	E3bMyfr5zfrwptqInLB1Fg
"General Dentistry, Orthodontists, Health & Medical, Cosmetic Dentists, Dentists"	q3ltH7hV4O16Hdw9nRn_Wg
"Health & Medical, Pediatric Dentists, Dentists"	avvsll3JMDnj9WMaUf_6xQ
"Periodontists, Dentists, Health & Medical"	UVQVHo_iiFZ_D3PRUkROOg
"Pediatric Dentists, Orthodontists, Dentists, Health & Medical, General Dentistry"	LzZ6yjhe6KO_ADIpGmACgg
"Dentists, Health & Medical, General Dentistry, Dental Hygienists, Cosmetic Dentists, Endodontists"	M1t1Us7b2xNIpi0PWbKf2g
"General Dentistry, Dentists, Health & Medical"	c7rY9O3qbGuhDKN0_AKqTA
"Dentists, Cosmetic Dentists, General Dentistry, Orthodontists, Health & Medical"	InVHlgfO9IzP5xRRAJ-2ZQ
"Orthodontists, Health & Medical, Dentists, General Dentistry, Cosmetic Dentists"	#NAME?
"Dentists, Health & Medical, Cosmetic Dentists, General Dentistry, Periodontists"	sGyYzr_qTjqY39uLd8A0jQ
"Health & Medical, Periodontists, Dentists, Cosmetic Dentists, General Dentistry"	QCq7ykXnyMPjb2VL7zzhQQ
"Health & Medical, Mexican, Restaurants, Dentists"	lqfuUf0rybIcy0fyUOhWVg
"Health & Medical, Dentists, Oral Surgeons, Periodontists"	OhjBBK89N1yjkUKZTPnFXg
"Beauty & Spas, Health & Medical, Dentists, General Dentistry, Orthodontists, Teeth Whitening"	ie6dKbeTxifUuVGWEH7AHw
"General Dentistry, Orthodontists, Health & Medical, Dentists"	_pVXDnRVKFCFu8lwpGBXjQ
"Health & Medical, General Dentistry, Dentists"	cyQM523gIKdeWKFNfEDeig
"Health & Medical, Dentists, Oral Surgeons, Periodontists, General Dentistry, Endodontists"	wrte8YYJtPQK4zccENm_Gw
"Periodontists, Cosmetic Dentists, Health & Medical, Dentists"	LOZbT4-6mZSPUJMdM-zQNw
"General Dentistry, Oral Surgeons, Dentists, Health & Medical"	porkrPGwSu_06hohlwycHw
"General Dentistry, Health & Medical, Dentists"	HbmemJgdeUImpjO1z3uwlw
"Dentists, Health & Medical, General Dentistry"	uLpzN_yHd1x_-McI98aRSg
"General Dentistry, Health & Medical, Pediatric Dentists, Dentists, Cosmetic Dentists, Periodontists"	teUj_KSexnws8FXCAlL0hg
"Cosmetic Dentists, General Dentistry, Dentists, Endodontists, Health & Medical, Oral Surgeons"	SSLMIbGeZ_w9gqf-uEbpdA
"General Dentistry, Dentists, Pediatric Dentists, Health & Medical"	QQ5A2-e_wG62NSHU-J0P0A
"Doctors, Health & Medical, Oral Surgeons, Dentists"	147moFfUATTl1ak5SfzGsg
"Health & Medical, General Dentistry, Dentists"	O6NjmmJrk3xpQLelTDT8lA
"Cosmetic Dentists, Dentists, General Dentistry, Health & Medical, Endodontists, Periodontists"	ESKqUQXNBgHOjtBYUgn5WQ
"Health & Medical, General Dentistry, Dentists"	_o4Hv7I64YUUXy1lfkprmg
"Orthodontists, Dentists, Health & Medical"	60gcjZJEBQdkuy7lToGd_w
"Cosmetic Dentists, General Dentistry, Prosthodontists, Dentists, Health & Medical"	_o8ivJiJeU4ML9zyuVw4Lg
"Cosmetic Dentists, Dentists, General Dentistry, Health & Medical, Endodontists"	qbHvFz2SDXJZzixadnPd2g
"Dentists, Health & Medical, Cosmetic Dentists"	bYdfRr_4A6z7SIRy5J6djQ
"General Dentistry, Dentists, Health & Medical"	13H5l7FCBfWrflPO1lI7gQ
"Cosmetic Dentists, Dentists, General Dentistry, Health & Medical, Orthodontists"	MegXb3N4vXQAk6j0YUllTQ
"Health & Medical, Orthodontists, Dentists"	OxAYgFV-ZnICkEmRXxmBEQ
"Dentists, General Dentistry, Cosmetic Dentists, Health & Medical, Pediatric Dentists"	2qSoPkVt7_P9fgc6__IDLA
"Dentists, Health & Medical, Periodontists, Orthodontists, General Dentistry"	3zX0S3G9PLSdH3qDGIR_aQ
"Health & Medical, Endodontists, Dentists"	B_0EDMktBDvRiBxwGtz6rw
"Dentists, Orthodontists, General Dentistry, Cosmetic Dentists, Health & Medical"	v6qK3fWJ8-vgQV5FWxRm5w
